Wavelength,Coastal Aerosol,Blue,Green,Red,NIR,Pan,Cirrus,SWIR1,SWIR2
1934,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.59153E-05,8.06499E-05,0.000146143
1935,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.60202E-05,8.08177E-05,0.000147685
1936,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.66058E-05,8.19792E-05,0.000152738
1937,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.76198E-05,8.40162E-05,0.000160916
1938,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.86337E-05,8.60533E-05,0.000169094
1939,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.96476E-05,8.80903E-05,0.000177273
1940,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.06615E-05,9.01273E-05,0.000185451
1941,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.16755E-05,9.21644E-05,0.000193629
1942,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.26894E-05,9.42014E-05,0.000201807
1943,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.37033E-05,9.62384E-05,0.000209986
1944,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.47172E-05,9.82755E-05,0.000218164
1945,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.57311E-05,0.000100313,0.000226342
1946,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.67451E-05,0.00010235,0.00023452
1947,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.7759E-05,0.000104387,0.000242699
1948,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.87729E-05,0.000106424,0.000250877
1949,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.97868E-05,0.000108461,0.000259055
1950,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.08007E-05,0.000110498,0.000267234
1951,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.8613E-05,0.000107501,0.000258786
1952,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.60631E-05,0.000103934,0.000248459
1953,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.35132E-05,0.000100368,0.000238131
1954,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.09634E-05,9.68012E-05,0.000227803
1955,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.84135E-05,9.32348E-05,0.000217475
1956,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.58664E-05,8.96754E-05,0.000207165
1957,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.59774E-05,9.01295E-05,0.000210973
1958,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.63454E-05,9.09436E-05,0.000216211
1959,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.67134E-05,9.17579E-05,0.000221449
1960,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.70814E-05,9.2572E-05,0.000226686
1961,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.74494E-05,9.33862E-05,0.000231924
1962,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.78174E-05,9.42004E-05,0.000237162
1963,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.81854E-05,9.50146E-05,0.0002424
1964,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.85534E-05,9.58288E-05,0.000247638
1965,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.89214E-05,9.6643E-05,0.000252876
1966,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.92893E-05,9.74571E-05,0.000258114
1967,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.96573E-05,9.82713E-05,0.000263352
1968,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.00253E-05,9.90855E-05,0.000268589
1969,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.03933E-05,9.98997E-05,0.000273827
1970,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.06533E-05,0.000100562,0.000278933
1971,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.0087E-05,9.99371E-05,0.000280862
1972,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.98635E-05,9.96044E-05,0.000282484
1973,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.964E-05,9.92717E-05,0.000284106
1974,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.94166E-05,9.8939E-05,0.000285727
1975,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.91931E-05,9.86063E-05,0.000287349
1976,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.89696E-05,9.82736E-05,0.00028897
1977,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.87461E-05,9.7941E-05,0.000290592
1978,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.85226E-05,9.76083E-05,0.000292214
1979,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.82991E-05,9.72756E-05,0.000293835
1980,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.80757E-05,9.69429E-05,0.000295457
1981,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.78522E-05,9.66102E-05,0.000297078
1982,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.76287E-05,9.62775E-05,0.0002987
1983,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.74052E-05,9.59448E-05,0.000300322
1984,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.71817E-05,9.56121E-05,0.000301943
1985,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.69582E-05,9.52795E-05,0.000303565
1986,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.67348E-05,9.49468E-05,0.000305186
1987,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.65113E-05,9.46141E-05,0.000306808
1988,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.62878E-05,9.42814E-05,0.00030843
1989,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.60643E-05,9.39487E-05,0.000310051
1990,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.58444E-05,9.36153E-05,0.000311736
1991,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.58305E-05,9.35303E-05,0.000316316
1992,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.58191E-05,9.34524E-05,0.000320918
1993,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.58077E-05,9.33745E-05,0.000325521
1994,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.57963E-05,9.32967E-05,0.000330124
1995,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.57849E-05,9.32188E-05,0.000334726
1996,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.57735E-05,9.31409E-05,0.000339329
1997,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.57621E-05,9.30631E-05,0.000343932
1998,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.57507E-05,9.29852E-05,0.000348534
1999,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.57393E-05,9.29073E-05,0.000353137
2000,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.57279E-05,9.28294E-05,0.00035774
2001,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.57165E-05,9.27516E-05,0.000362342
2002,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.57051E-05,9.26737E-05,0.000366945
2003,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.56937E-05,9.25958E-05,0.000371548
2004,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.56823E-05,9.2518E-05,0.00037615
2005,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.56709E-05,9.24401E-05,0.000380753
2006,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.56595E-05,9.23623E-05,0.000385356
2007,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.56481E-05,9.22844E-05,0.000389958
2008,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.56367E-05,9.22065E-05,0.000394561
2009,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.56253E-05,9.21286E-05,0.000399164
2010,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.55869E-05,9.19416E-05,0.000404741
2011,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.52594E-05,9.05715E-05,0.000420828
2012,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.49318E-05,8.92014E-05,0.000436916
2013,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.46043E-05,8.78313E-05,0.000453004
2014,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.42767E-05,8.64612E-05,0.000469091
2015,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.39492E-05,8.50911E-05,0.000485179
2016,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.36217E-05,8.3721E-05,0.000501267
2017,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.32941E-05,8.23509E-05,0.000517354
2018,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.29666E-05,8.09808E-05,0.000533442
2019,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.2639E-05,7.96107E-05,0.000549529
2020,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.23115E-05,7.82406E-05,0.000565617
2021,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.19839E-05,7.68705E-05,0.000581704
2022,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.16564E-05,7.55003E-05,0.000597792
2023,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.13288E-05,7.41303E-05,0.00061388
2024,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.10013E-05,7.27602E-05,0.000629967
2025,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.06737E-05,7.139E-05,0.000646055
2026,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.03462E-05,7.00199E-05,0.000662143
2027,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.00186E-05,6.86498E-05,0.00067823
2028,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.96911E-05,6.72797E-05,0.000694318
2029,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.93635E-05,6.59096E-05,0.000710406
2030,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.9036E-05,6.45395E-05,0.000726493
2031,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.90747E-05,6.43561E-05,0.000765849
2032,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.91318E-05,6.4229E-05,0.000806355
2033,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.91888E-05,6.41018E-05,0.00084686
2034,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.92459E-05,6.39746E-05,0.000887365
2035,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.93029E-05,6.38475E-05,0.000927871
2036,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.936E-05,6.37203E-05,0.000968376
2037,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.9417E-05,6.35931E-05,0.001008881
2038,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.94741E-05,6.3466E-05,0.001049387
2039,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.01644E-05,6.37524E-05,0.001106639
2040,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.08251E-05,6.39913E-05,0.001165524
2041,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.12433E-05,6.38661E-05,0.001234827
2042,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.16654E-05,6.37829E-05,0.001304709
2043,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.21546E-05,6.45198E-05,0.00138546
2044,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.25963E-05,6.52051E-05,0.001467888
2045,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.25721E-05,6.53614E-05,0.001566063
2046,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.24624E-05,6.53788E-05,0.001666437
2047,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.16513E-05,6.43419E-05,0.001784948
2048,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.08402E-05,6.33051E-05,0.001903459
2049,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.03807E-05,6.27597E-05,0.002048397
2050,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.9935E-05,6.2234E-05,0.002194369
2051,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.9792E-05,6.20864E-05,0.002358768
2052,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.97867E-05,6.21246E-05,0.002535949
2053,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.97333E-05,6.21422E-05,0.00274052
2054,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.96947E-05,6.22511E-05,0.002951094
2055,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.97566E-05,6.2985E-05,0.003202143
2056,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.97882E-05,6.36853E-05,0.003458216
2057,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.95648E-05,6.40939E-05,0.00375608
2058,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.94087E-05,6.45988E-05,0.004062536
2059,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.97423E-05,6.58164E-05,0.004433448
2060,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.00714E-05,6.70275E-05,0.004804967
2061,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.99641E-05,6.77172E-05,0.005250685
2062,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,2.98831E-05,6.84379E-05,0.005701673
2063,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.04009E-05,6.98708E-05,0.006261148
2064,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.09265E-05,7.13033E-05,0.006829407
2065,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.1575E-05,7.2718E-05,0.007535417
2066,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.22235E-05,7.41327E-05,0.008241428
2067,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.24513E-05,7.48154E-05,0.008857613
2068,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.25648E-05,7.53252E-05,0.009487334
2069,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.28789E-05,7.63744E-05,0.010567324
2070,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.31931E-05,7.74236E-05,0.011647313
2071,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.46709E-05,8.06328E-05,0.012739751
2072,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.60695E-05,8.37189E-05,0.013861075
2073,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.5708E-05,8.40463E-05,0.015610704
2074,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.53884E-05,8.4403E-05,0.017360333
2075,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.56621E-05,8.51749E-05,0.019110071
2076,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.59359E-05,8.59469E-05,0.020859802
2077,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.68106E-05,8.79371E-05,0.023527628
2078,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.77675E-05,9.00926E-05,0.026320633
2079,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.92279E-05,9.26808E-05,0.029353175
2080,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.08307E-05,9.53915E-05,0.032453556
2081,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.26154E-05,9.88182E-05,0.036132854
2082,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.44976E-05,0.000102621,0.040116713
2083,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.56511E-05,0.000105225,0.045222867
2084,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.6486E-05,0.000107304,0.050821099
2085,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.6986E-05,0.000109582,0.056852374
2086,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.73294E-05,0.000111949,0.063085541
2087,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.79423E-05,0.000114736,0.071366265
2088,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.86357E-05,0.000117649,0.080257677
2089,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.92063E-05,0.000121141,0.090661116
2090,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,4.9727E-05,0.000124865,0.101669982
2091,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.09241E-05,0.000129661,0.113642618
2092,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.23733E-05,0.00013486,0.125975206
2093,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.42936E-05,0.000142171,0.141772717
2094,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.6345E-05,0.000150072,0.158537745
2095,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,5.93453E-05,0.000160758,0.17933844
2096,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.24165E-05,0.000171656,0.200408429
2097,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.5869E-05,0.000183729,0.222931162
2098,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,6.94483E-05,0.000196191,0.245938152
2099,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,7.3678E-05,0.000210514,0.275641799
2100,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,7.80869E-05,0.000225335,0.306908041
2101,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,8.30669E-05,0.00024151,0.338901699
2102,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,8.82941E-05,0.00025828,0.371217132
2103,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,9.3476E-05,0.000275249,0.407788128
2104,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,9.86406E-05,0.000292256,0.445359766
2105,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000103907,0.00030925,0.486533731
2106,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000109207,0.000326223,0.528710485
2107,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000114784,0.000343772,0.561116695
2108,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000120381,0.000361364,0.592696667
2109,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000125654,0.000378656,0.631134212
2110,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000130733,0.000395771,0.673666
2111,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000135165,0.000411371,0.706712902
2112,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000139231,0.000426115,0.734383523
2113,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000143001,0.00044054,0.759524763
2114,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000146582,0.000454691,0.783470571
2115,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000149079,0.000465979,0.807949424
2116,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000151576,0.000477267,0.832428157
2117,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000153351,0.000486579,0.850122631
2118,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000154767,0.000494906,0.864421189
2119,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000156033,0.00050235,0.873491287
2120,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000157251,0.000509606,0.885427713
2121,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000157915,0.000516118,0.894616663
2122,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000158579,0.000522602,0.90377152
2123,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000159412,0.000526875,0.910645068
2124,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000160246,0.000531144,0.91741246
2125,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000161076,0.000535276,0.92049861
2126,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000161908,0.000539394,0.923634768
2127,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000162817,0.000542988,0.92857188
2128,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000163584,0.00054626,0.933001637
2129,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000163652,0.000547628,0.934683025
2130,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000163592,0.000548428,0.935641289
2131,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000164334,0.000547983,0.93785274
2132,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000165165,0.000547282,0.940044224
2133,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000165467,0.000546478,0.941256344
2134,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.00016574,0.000545651,0.942435622
2135,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000166023,0.000544781,0.944517851
2136,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000166205,0.000543926,0.946174264
2137,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000166018,0.000543145,0.945790291
2138,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000165938,0.000542182,0.945785105
2139,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000166274,0.000540511,0.94725287
2140,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.00016657,0.000538966,0.948580146
2141,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000166426,0.000538762,0.948421538
2142,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000166297,0.000538575,0.948316336
2143,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000166458,0.000538718,0.949219227
2144,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000166614,0.000538836,0.950172603
